iter	Passed	Remaining
5065	209930	204460
5066	209970	204417
5067	210008	204373
5068	210038	204320
5069	210077	204276
5070	210116	204232
5071	210156	204190
5072	210190	204140
5073	210233	204101
5074	210273	204058
5075	210313	204015
5076	210352	203971
5077	210389	203926
5078	210426	203880
5079	210467	203838
5080	210611	203896
5081	210752	203951
5082	210877	203990
5083	210936	203966
5084	210993	203939
5085	211030	203893
5086	211069	203850
5087	211111	203808
5088	211145	203760
5089	211182	203714
5090	211219	203668
5091	211255	203621
5092	211295	203579
5093	211329	203529
5094	211359	203477
5095	211401	203437
5096	211433	203385
5097	211467	203337
5098	211503	203290
5099	211546	203250
5100	211586	203207
5101	211625	203164
5102	211670	203125
5103	211710	203083
5104	211754	203043
5105	211799	203005
5106	211836	202960
5107	212359	203379
5108	212507	203439
5109	212644	203489
5110	212709	203469
5111	212771	203448
5112	212834	203427
5113	212890	203398
5114	212925	203351
5115	212956	203298
5116	212989	203249
5117	213028	203205
5118	213060	203154
5119	213096	203107
5120	213124	203053
5121	213150	202996
5122	213175	202939
5123	213199	202880
5124	213229	202827
5125	213262	202778
5126	213294	202727
5127	213342	202691
5128	213382	202649
5129	213419	202602
5130	213457	202557
5131	213497	202514
5132	213537	202472
5133	213581	202431
5134	213680	202444
5135	213805	202482
5136	213963	202551
5137	214012	202516
5138	214046	202467
5139	214079	202417
5140	214119	202373
5141	214154	202326
5142	214183	202272
5143	214214	202220
5144	214242	202166
5145	214271	202113
5146	214301	202060
5147	214330	202006
5148	214359	201953
5149	214389	201900
5150	214418	201847
5151	214443	201790
5152	214472	201736
5153	214500	201682
5154	214523	201622
5155	214560	201576
5156	214595	201529
5157	214635	201485
5158	214673	201441
5159	214713	201398
5160	214751	201353
5161	214790	201309
5162	214826	201262
5163	214862	201215
5164	214890	201160
5165	214918	201106
5166	214945	201051
5167	215017	201038
5168	215147	201079
5169	215296	201138
5170	215338	201096
5171	215373	201048
5172	215412	201004
5173	215451	200960
5174	215487	200913
5175	215514	200858
5176	215541	200802
5177	215570	200749
5178	215597	200694
5179	215623	200638
5180	215653	200585
5181	215685	200534
5182	215713	200480
5183	215742	200427
5184	215771	200373
5185	215796	200316
5186	215823	200261
5187	215852	200208
5188	215888	200161
5189	215926	200116
5190	215965	200072
5191	216003	200028
5192	216042	199983
5193	216078	199937
5194	216117	199893
5195	216154	199847
5196	216181	199792
5197	216209	199738
5198	216237	199683
5199	216267	199631
5200	216294	199576
5201	216404	199597
5202	216535	199638
5203	216653	199667
5204	216695	199626
5205	216730	199578
5206	216761	199527
5207	216799	199482
5208	216834	199434
5209	216872	199389
5210	216904	199338
5211	216929	199282
5212	216955	199226
5213	216982	199171
5214	217007	199114
5215	217036	199060
5216	217090	199030
5217	217143	198999
5218	217176	198950
5219	217206	198898
5220	217242	198851
5221	217275	198801
5222	217315	198758
5223	217350	198710
5224	217405	198681
5225	217438	198632
5226	217475	198586
5227	217506	198534
5228	217546	198491
5229	217587	198450
5230	217629	198408
5231	217769	198456
5232	217908	198503
5233	218050	198553
5234	218110	198528
5235	218152	198487
5236	218187	198439
5237	218230	198398
5238	218261	198347
5239	218298	198301
5240	218336	198256
5241	218367	198205
5242	218402	198157
5243	218442	198114
5244	218483	198072
5245	218520	198026
5246	218556	197979
5247	218589	197930
5248	218630	197887
5249	218670	197844
5250	218718	197808
5251	218761	197768
5252	218797	197721
5253	218837	197678
5254	218880	197638
5255	218915	197590
5256	218952	197544
5257	218994	197503
5258	219031	197457
5259	219132	197468
5260	219266	197511
5261	219438	197586
5262	219489	197552
5263	219535	197514
5264	219595	197489
5265	219654	197463
5266	219688	197415
5267	219727	197371
5268	219757	197319
5269	219797	197275
5270	219834	197229
5271	219873	197185
5272	219911	197140
5273	219944	197091
5274	219978	197042
5275	220015	196996
5276	220055	196952
5277	220086	196902
5278	220126	196859
5279	220166	196815
5280	220202	196768
5281	220243	196726
5282	220283	196682
5283	220323	196639
5284	220364	196597
5285	220403	196553
5286	220443	196510
5287	220586	196558
5288	220729	196607
5289	221297	197033
5290	221346	196998
5291	221405	196971
5292	221460	196941
5293	221509	196906
5294	221564	196876
5295	221603	196832
5296	221641	196787
5297	221679	196741
5298	221717	196696
5299	221751	196647
5300	221787	196600
5301	221824	196554
5302	221863	196509
5303	221902	196465
5304	221934	196415
5305	221977	196374
5306	222014	196327
5307	222053	196284
5308	222092	196239
5309	222127	196192
5310	222168	196149
5311	222200	196098
5312	222238	196053
5313	222276	196008
5314	222359	196002
5315	222508	196055
5316	222678	196126
5317	222745	196106
5318	222798	196074
5319	222850	196041
5320	222897	196003
5321	222938	195961
5322	222971	195911
5323	223012	195869
5324	223051	195824
5325	223076	195767
5326	223110	195719
5327	223150	195675
5328	223188	195630
5329	223224	195583
5330	223253	195530
5331	223291	195484
5332	223321	195432
5333	223366	195392
5334	223407	195350
5335	223445	195305
5336	223486	195262
5337	223527	195220
5338	223564	195174
5339	223607	195133
5340	223649	195091
5341	223741	195093
5342	223869	195126
5343	224029	195187
5344	224070	195144
5345	224106	195097
5346	224145	195052
5347	224188	195012
5348	224229	194969
5349	224258	194916
5350	224286	194861
5351	224312	194806
5352	224341	194753
5353	224371	194700
5354	224400	194648
5355	224430	194596
5356	224459	194542
5357	224487	194489
5358	224516	194436
5359	224540	194378
5360	224570	194326
5361	224602	194275
5362	224643	194232
5363	224686	194191
5364	224726	194148
5365	224768	194107
5366	224809	194063
5367	224850	194021
5368	224892	193979
5369	224932	193936
5370	224960	193882
5371	224988	193828
5372	225014	193773
5373	225083	193754
5374	225211	193787
5375	225371	193846
5376	225414	193805
5377	225450	193758
5378	225482	193707
5379	225519	193662
5380	225559	193618
5381	225601	193575
5382	225636	193528
5383	225667	193477
5384	225695	193423
5385	225723	193369
5386	225747	193312
5387	225774	193257
5388	225803	193204
5389	225832	193151
5390	225862	193099
5391	225889	193045
5392	225918	192992
5393	225947	192939
5394	225971	192882
5395	225995	192824
5396	226024	192772
5397	226056	192721
5398	226095	192677
5399	226135	192634
5400	226176	192591
5401	226216	192548
5402	226259	192506
5403	226300	192464
5404	226330	192412
5405	226360	192360
5406	226447	192356
5407	226578	192390
5408	226724	192437
5409	226767	192395
5410	226806	192351
5411	226845	192307
5412	226882	192261
5413	226918	192214
5414	226942	192156
5415	226970	192103
5416	226998	192049
5417	227028	191997
5418	227051	191939
5419	227080	191887
5420	227111	191836
5421	227135	191778
5422	227165	191727
5423	227220	191696
5424	227272	191663
5425	227304	191612
5426	227337	191563
5427	227376	191518
5428	227418	191477
5429	227470	191444
5430	227505	191396
5431	227547	191354
5432	227587	191310
5433	227628	191268
5434	227668	191225
5435	227711	191183
5436	227829	191205
5437	227961	191239
5438	228110	191287
5439	228168	191258
5440	228198	191206
5441	228229	191156
5442	228278	191119
5443	228317	191075
5444	228354	191029
5445	228397	190988
5446	228436	190943
5447	228472	190897
5448	228512	190853
5449	228551	190809
5450	228585	190760
5451	228623	190715
5452	228661	190670
5453	228701	190626
5454	228739	190581
5455	228780	190538
5456	228821	190495
5457	228863	190454
5458	228902	190409
5459	228942	190366
5460	228977	190318
5461	229013	190271
5462	229052	190227
5463	229092	190184
5464	229196	190193
5465	229346	190241
5466	229500	190291
5467	229560	190264
5468	229618	190236
5469	229681	190211
5470	229735	190179
5471	229776	190136
5472	229806	190085
5473	229846	190041
5474	229887	189998
5475	229925	189953
5476	229962	189906
5477	230000	189861
5478	230038	189816
5479	230082	189775
5480	230116	189727
5481	230156	189683
5482	230197	189640
5483	230236	189596
5484	230273	189550
5485	230313	189507
5486	230352	189462
5487	230400	189425
5488	230440	189381
5489	230478	189336
5490	230959	189655
5491	231111	189703
5492	231284	189768
5493	231346	189742
5494	231394	189705
5495	231453	189677
5496	231499	189638
5497	231536	189591
5498	231581	189552
5499	231617	189504
5500	231650	189455
5501	231688	189410
5502	231727	189365
5503	231761	189316
5504	231800	189272
5505	231831	189220
5506	231869	189175
5507	231911	189133
5508	231950	189089
5509	231987	189042
5510	232026	188997
5511	232066	188953
5512	232105	188909
5513	232143	188864
5514	232182	188819
5515	232220	188773
5516	232259	188728
5517	232344	188721
5518	232495	188768
5519	232641	188810
5520	232749	188821
5521	232801	188787
5522	232851	188752
5523	232893	188709
5524	232916	188651
5525	232943	188597
5526	232971	188544
5527	233001	188491
5528	233036	188444
5529	233073	188397
5530	233113	188353
5531	233140	188299
5532	233172	188249
5533	233202	188196
5534	233230	188143
5535	233259	188091
5536	233292	188041
5537	233334	187999
5538	233381	187960
5539	233426	187920
5540	233464	187875
5541	233503	187831
5542	233542	187786
5543	233579	187739
5544	233621	187697
5545	233661	187653
5546	233766	187662
5547	233897	187691
5548	234050	187737
5549	234095	187698
5550	234131	187651
5551	234169	187605
5552	234207	187559
5553	234245	187514
5554	234286	187471
5555	234316	187419
5556	234346	187367
5557	234376	187315
5558	234405	187262
5559	234429	187206
5560	234458	187153
5561	234489	187102
5562	234517	187049
5563	234547	186996
5564	234580	186948
5565	234611	186896
5566	234641	186844
5567	234671	186793
5568	234699	186739
5569	234738	186694
5570	234770	186645
5571	234810	186600
5572	234849	186556
5573	234883	186507
5574	234923	186463
5575	234964	186420
5576	235002	186375
5577	235030	186322
5578	235104	186305
5579	235231	186330
5580	235360	186357
5581	235444	186348
5582	235480	186300
5583	235515	186253
5584	235546	186201
5585	235577	186150
5586	235620	186109
5587	235648	186055
5588	235675	186002
5589	235706	185950
5590	235732	185896
5591	235760	185842
5592	235786	185787
5593	235810	185731
5594	235838	185678
5595	235861	185621
5596	235889	185567
5597	235914	185511
5598	235944	185459
5599	235972	185407
5600	235997	185351
5601	236032	185303
5602	236073	185260
5603	236112	185215
5604	236151	185171
5605	236193	185129
5606	236234	185085
5607	236273	185041
5608	236310	184995
5609	236334	184939
5610	236361	184885
5611	236388	184831
5612	236462	184813
5613	236592	184840
5614	236725	184868
5615	236809	184859
5616	236844	184812
5617	236882	184766
5618	236917	184719
5619	236957	184675
5620	236989	184625
5621	237020	184574
5622	237049	184521
5623	237099	184485
5624	237153	184452
5625	237190	184406
5626	237230	184362
5627	237269	184317
5628	237310	184275
5629	237348	184229
5630	237386	184184
5631	237423	184138
5632	237471	184100
5633	237521	184064
5634	237560	184020
5635	237601	183976
5636	237632	183926
5637	237666	183877
5638	237704	183831
5639	237743	183787
5640	237827	183777
5641	237966	183810
5642	238105	183842
5643	238660	184196
5644	238718	184166
5645	238777	184136
5646	238835	184106
5647	238889	184073
5648	238927	184027
5649	238964	183981
5650	239001	183935
5651	239040	183890
5652	239072	183840
5653	239111	183794
5654	239147	183748
5655	239180	183698
5656	239212	183648
5657	239242	183596
5658	239278	183550
5659	239316	183504
5660	239354	183458
5661	239394	183414
5662	239436	183371
5663	239478	183329
5664	239512	183280
5665	239545	183231
5666	239576	183180
5667	239613	183134
5668	239700	183126
5669	239852	183167
5670	239987	183196
5671	240082	183194
5672	240138	183162
5673	240195	183130
5674	240238	183089
5675	240278	183044
5676	240312	182996
5677	240344	182946
5678	240380	182899
5679	240418	182853
5680	240454	182806
5681	240496	182763
5682	240534	182718
5683	240575	182674
5684	240613	182629
5685	240650	182583
5686	240684	182534
5687	240714	182482
5688	240750	182435
5689	240791	182392
5690	240827	182344
5691	240870	182302
5692	240912	182260
5693	240951	182215
5694	240989	182170
5695	241030	182126
5696	241162	182152
5697	241314	182192
5698	241458	182227
5699	241567	182235
5700	241626	182205
5701	241674	182166
5702	241713	182122
5703	241751	182076
5704	241783	182026
5705	241814	181975
5706	241856	181932
5707	241891	181884
5708	241928	181838
5709	241964	181791
5710	242003	181746
5711	242037	181697
5712	242076	181652
5713	242114	181607
5714	242151	181560
5715	242190	181515
5716	242229	181471
5717	242268	181426
5718	242308	181381
5719	242345	181335
5720	242380	181287
5721	242415	181239
5722	242509	181235
5723	242656	181271
5724	242808	181310
5725	242922	181322
5726	242980	181291
5727	243047	181267
5728	243088	181224
5729	243118	181171
5730	243157	181126
5731	243195	181081
5732	243229	181032
5733	243259	180981
5734	243286	180927
5735	243313	180873
5736	243344	180822
5737	243373	180770
5738	243401	180717
5739	243430	180664
5740	243452	180606
5741	243482	180555
5742	243521	180510
5743	243566	180470
5744	243612	180430
5745	243646	180381
5746	243680	180333
5747	243715	180285
5748	243756	180241
5749	243798	180198
5750	243833	180151
5751	243876	180108
5752	243995	180123
5753	244126	180146
5754	244265	180174
5755	244307	180132
5756	244348	180088
5757	244387	180043
5758	244425	179998
5759	244461	179951
5760	244492	179899
5761	244517	179844
5762	244544	179791
5763	244569	179736
5764	244598	179683
5765	244628	179632
5766	244658	179580
5767	244686	179527
5768	244715	179475
5769	244741	179420
5770	244768	179367
5771	244798	179315
5772	244829	179264
5773	244859	179212
5774	244901	179170
5775	244941	179126
5776	244980	179081
5777	245021	179037
5778	245063	178994
5779	245105	178952
5780	245143	178907
5781	245179	178859
5782	245208	178807
5783	245241	178758
5784	245270	178706
5785	245413	178737
5786	245542	178757
5787	245660	178770
5788	245700	178726
5789	245738	178680
5790	245776	178634
5791	245810	178585
5792	245849	178540
5793	245881	178491
5794	245920	178446
5795	245952	178396
5796	245981	178343
5797	246007	178289
5798	246036	178237
5799	246062	178183
5800	246088	178129
5801	246117	178076
5802	246144	178023
5803	246173	177970
5804	246201	177918
5805	246229	177865
5806	246254	177810
5807	246284	177758
5808	246312	177706
5809	246351	177661
5810	246392	177617
5811	246434	177575
5812	246468	177527
5813	246509	177483
5814	246545	177436
5815	246588	177394
5816	246614	177340
5817	246642	177287
5818	246769	177306
5819	247299	177613
5820	247453	177651
5821	247513	177620
5822	247571	177590
5823	247611	177545
5824	247646	177497
5825	247680	177448
5826	247725	177408
5827	247766	177364
5828	247798	177314
5829	247831	177265
5830	247856	177210
5831	247892	177163
5832	247927	177115
5833	247961	177066
5834	248000	177022
5835	248039	176976
5836	248071	176926
5837	248115	176885
5838	248171	176852
5839	248210	176807
5840	248250	176763
5841	248286	176715
5842	248325	176670
5843	248365	176627
5844	248406	176582
5845	248508	176583
5846	248643	176606
5847	248829	176665
5848	248891	176636
5849	248933	176593
5850	248969	176546
5851	249022	176511
5852	249057	176463
5853	249084	176409
5854	249116	176359
5855	249155	176314
5856	249185	176263
5857	249229	176221
5858	249268	176176
5859	249305	176130
5860	249336	176079
5861	249373	176033
5862	249410	175987
5863	249451	175943
5864	249491	175898
5865	249529	175853
5866	249570	175809
5867	249611	175765
5868	249646	175718
5869	249684	175672
5870	249722	175626
5871	249765	175584
5872	249799	175536
5873	249900	175534
5874	250039	175559
5875	250182	175587
5876	250345	175629
5877	250403	175597
5878	250462	175566
5879	250521	175535
5880	250574	175500
5881	250614	175455
5882	250651	175408
5883	250686	175361
5884	250721	175313
5885	250761	175269
5886	250801	175224
5887	250832	175173
5888	250864	175124
5889	250903	175078
5890	250939	175031
5891	250979	174987
5892	251018	174941
5893	251057	174897
5894	251097	174852
5895	251136	174807
5896	251167	174756
5897	251208	174713
5898	251248	174668
5899	251280	174618
5900	251319	174573
5901	251410	174564
5902	251561	174596
5903	251709	174627
5904	251820	174632
5905	251873	174596
5906	251931	174564
5907	251970	174519
5908	252011	174475
5909	252051	174431
5910	252085	174382
5911	252122	174336
5912	252157	174288
5913	252192	174240
5914	252231	174195
5915	252262	174144
5916	252296	174096
5917	252332	174048
5918	252366	174000
5919	252402	173952
5920	252442	173908
5921	252479	173862
5922	252519	173817
5923	252557	173772
5924	252591	173723
5925	252631	173679
5926	252666	173631
5927	252706	173586
5928	252742	173539
5929	252821	173521
5930	252964	173547
5931	253115	173579
5932	253253	173601
5933	253299	173561
5934	253332	173512
5935	253373	173468
5936	253411	173422
5937	253451	173378
5938	253485	173329
5939	253523	173283
5940	253556	173234
5941	253584	173181
5942	253613	173129
5943	253643	173078
5944	253671	173025
5945	253701	172974
5946	253727	172920
5947	253756	172868
5948	253784	172815
5949	253818	172766
5950	253852	172718
5951	253895	172675
5952	253933	172630
5953	253974	172586
5954	254013	172541
5955	254053	172496
5956	254092	172452
5957	254133	172408
5958	254175	172364
5959	254220	172324
5960	254344	172336
5961	254471	172350
5962	254611	172374
5963	254656	172332
5964	254691	172285
5965	254730	172239
5966	254768	172193
5967	254807	172148
5968	254849	172105
5969	254883	172056
5970	254911	172004
5971	254938	171951
5972	254966	171898
5973	254993	171845
5974	255022	171793
5975	255050	171740
5976	255078	171688
5977	255107	171636
5978	255135	171583
5979	255165	171532
5980	255195	171481
5981	255227	171431
5982	255250	171376
5983	255288	171330
5984	255328	171285
5985	255366	171239
5986	255407	171195
5987	255449	171152
5988	255489	171108
5989	255526	171061
5990	255563	171015
5991	255592	170963
5992	255619	170910
5993	256145	171190
5994	256275	171206
5995	256400	171218
5996	256438	171172
5997	256477	171127
5998	256513	171080
5999	256552	171034
6000	256597	170993
6001	256628	170943
6002	256650	170886
6003	256681	170835
6004	256709	170783
6005	256738	170731
6006	256768	170680
6007	256797	170628
6008	256836	170582
6009	256872	170535
6010	256898	170481
6011	256931	170432
6012	256960	170381
6013	256991	170330
6014	257032	170286
6015	257064	170237
6016	257098	170188
6017	257135	170141
6018	257169	170093
6019	257210	170049
6020	257252	170006
6021	257293	169962
6022	257322	169910
6023	257349	169857
6024	257379	169806
6025	257464	169791
6026	257636	169834
6027	257809	169877
6028	257878	169851
6029	257936	169819
6030	257992	169784
6031	258033	169740
6032	258069	169693
6033	258111	169650
6034	258147	169602
6035	258185	169557
6036	258225	169512
6037	258260	169465
6038	258295	169417
6039	258331	169369
6040	258369	169323
6041	258407	169277
6042	258444	169231
6043	258482	169185
6044	258523	169141
6045	258567	169099
6046	258621	169064
6047	258662	169019
6048	258698	168972
6049	258734	168925
6050	258773	168880
6051	258814	168836
6052	258952	168856
6053	259083	168870
6054	259230	168896
6055	259279	168856
6056	259313	168808
6057	259351	168762
6058	259396	168721
6059	259434	168674
6060	259472	168629
6061	259507	168581
6062	259543	168534
6063	259578	168486
6064	259614	168438
6065	259653	168393
6066	259694	168349
6067	259736	168306
6068	259776	168261
6069	259811	168213
6070	259843	168164
6071	259881	168118
6072	259917	168071
6073	259958	168027
6074	260001	167984
6075	260042	167940
6076	260079	167894
6077	260121	167850
6078	260160	167805
6079	260198	167759
6080	260279	167741
6081	260429	167767
6082	260585	167797
6083	260711	167808
6084	260762	167770
6085	260820	167737
6086	260876	167702
6087	260910	167654
6088	260950	167610
6089	260989	167564
6090	261025	167517
6091	261064	167471
6092	261105	167428
6093	261145	167383
6094	261184	167338
6095	261215	167287
6096	261255	167242
6097	261295	167198
6098	261336	167154
6099	261381	167112
6100	261415	167064
6101	261455	167019
6102	261496	166975
6103	261536	166930
6104	261575	166885
6105	261615	166841
6106	261703	166826
6107	261859	166856
6108	262001	166876
6109	262136	166892
6110	262196	166860
6111	262253	166826
6112	262310	166791
6113	262361	166754
6114	262407	166713
6115	262448	166669
6116	262479	166619
6117	262521	166575
6118	262558	166528
6119	262594	166481
6120	262628	166433
6121	262666	166386
6122	262696	166335
6123	262731	166287
6124	262770	166242
6125	262809	166197
6126	262844	166149
6127	262882	166103
6128	262921	166058
6129	262960	166012
6130	262998	165966
6131	263034	165919
6132	263066	165869
6133	263105	165824
6134	263248	165844
6135	263401	165870
6136	263564	165903
6137	263613	165864
6138	263651	165818
6139	263689	165772
6140	263726	165725
6141	263773	165685
6142	263811	165639
6143	263846	165590
6144	263877	165540
6145	263908	165490
6146	263937	165438
6147	263967	165387
6148	263995	165335
6149	264024	165283
6150	264052	165231
6151	264082	165180
6152	264109	165127
6153	264137	165075
6154	264166	165023
6155	264206	164979
6156	264248	164935
6157	264295	164895
6158	264333	164849
6159	264372	164803
6160	264408	164756
6161	264451	164713
6162	264494	164670
6163	264532	164624
6164	264994	164842
6165	265125	164854
6166	265255	164865
6167	265383	164874
6168	265416	164825
6169	265455	164780
6170	265492	164733
6171	265529	164686
6172	265566	164640
6173	265607	164595
6174	265639	164546
6175	265668	164494
6176	265696	164441
6177	265725	164390
6178	265754	164338
6179	265783	164287
6180	265812	164235
6181	265841	164183
6182	265871	164132
6183	265901	164081
6184	265929	164029
6185	265957	163976
6186	265984	163923
6187	266015	163873
6188	266051	163826
6189	266090	163781
6190	266127	163734
6191	266165	163688
6192	266205	163643
6193	266244	163597
6194	266283	163552
6195	266318	163505
6196	266344	163451
6197	266434	163437
6198	266563	163447
6199	266694	163458
6200	266792	163448
6201	266825	163399
6202	266855	163348
6203	266892	163301
6204	266932	163257
6205	266968	163209
6206	267000	163159
6207	267029	163108
6208	267059	163057
6209	267089	163006
6210	267118	162954
6211	267148	162903
6212	267177	162851
6213	267207	162801
6214	267234	162748
6215	267264	162697
6216	267293	162646
6217	267323	162595
6218	267352	162543
6219	267394	162500
6220	267431	162453
6221	267473	162409
6222	267516	162367
6223	267558	162323
6224	267598	162278
6225	267639	162234
6226	267675	162187
6227	267704	162135
6228	267733	162084
6229	267805	162058
6230	267965	162086
6231	268104	162101
6232	268232	162109
6233	268280	162069
6234	268332	162032
6235	268391	161998
6236	268427	161951
6237	268458	161901
6238	268497	161856
6239	268537	161811
6240	268573	161763
6241	268611	161717
6242	268649	161671
6243	268685	161624
6244	268715	161573
6245	268754	161528
6246	268791	161481
6247	268821	161430
6248	268864	161387
6249	268899	161339
6250	268954	161303
6251	268993	161258
6252	269023	161207
6253	269063	161162
6254	269103	161118
6255	269145	161074
6256	269182	161027
6257	269216	160979
6258	269358	160995
6259	269495	161008
6260	269648	161031
6261	269775	161038
6262	269805	160987
6263	269844	160941
6264	269908	160910
6265	269961	160873
6266	269998	160827
6267	270041	160784
6268	270075	160735
6269	270109	160687
6270	270147	160641
6271	270182	160593
6272	270221	160547
6273	270254	160498
6274	270293	160453
6275	270323	160402
6276	270358	160354
6277	270396	160308
6278	270438	160264
6279	270470	160215
6280	270506	160167
6281	270548	160123
6282	270587	160078
6283	270628	160034
6284	270667	159989
6285	270712	159947
6286	270832	159949
6287	270979	159967
6288	271120	159982
6289	271258	159994
6290	271309	159956
6291	271363	159919
6292	271403	159874
6293	271442	159829
6294	271474	159779
6295	271504	159728
6296	271544	159683
6297	271582	159637
6298	271625	159594
6299	271668	159551
6300	271712	159508
6301	271750	159462
6302	271789	159416
6303	271828	159371
6304	271864	159324
6305	271902	159278
6306	271942	159233
6307	271975	159184
6308	272014	159138
6309	272054	159093
6310	272095	159049
6311	272134	159003
6312	272173	158958
6313	272663	159176
6314	272810	159193
6315	272958	159211
6316	273076	159211
6317	273129	159174
6318	273187	159139
6319	273230	159096
6320	273274	159053
6321	273325	159014
6322	273367	158970
6323	273403	158923
6324	273439	158876
6325	273482	158832
6326	273522	158787
6327	273553	158737
6328	273582	158685
6329	273611	158634
6330	273640	158582
6331	273669	158531
6332	273699	158480
6333	273741	158436
6334	273785	158393
6335	273833	158353
6336	273865	158303
6337	273905	158258
6338	273940	158210
6339	273979	158164
6340	274015	158117
6341	274147	158125
6342	274290	158139
6343	274419	158146
6344	274513	158131
6345	274559	158090
6346	274595	158043
6347	274631	157995
6348	274668	157948
6349	274704	157901
6350	274745	157856
6351	274776	157806
6352	274805	157754
6353	274832	157702
6354	274861	157650
6355	274887	157597
6356	274913	157544
6357	274942	157493
6358	274972	157441
6359	274995	157387
6360	275025	157336
6361	275055	157285
6362	275078	157230
6363	275109	157180
6364	275141	157130
6365	275180	157085
6366	275220	157040
6367	275261	156995
6368	275300	156950
6369	275342	156906
6370	275381	156860
6371	275422	156815
6372	275460	156770
6373	275549	156752
6374	275679	156758
6375	275808	156764
6376	275920	156759
6377	275957	156713
6378	275994	156666
6379	276033	156620
6380	276089	156584
6381	276118	156533
6382	276141	156478
6383	276171	156428
6384	276199	156376
6385	276229	156325
6386	276259	156274
6387	276284	156221
6388	276309	156167
6389	276338	156116
6390	276363	156062
6391	276391	156010
6392	276418	155958
6393	276443	155904
6394	276466	155850
6395	276497	155800
6396	276533	155752
6397	276575	155708
6398	276613	155662
6399	276655	155618
6400	276691	155571
6401	276729	155525
6402	276768	155479
6403	276794	155426
6404	276816	155371
6405	276839	155316
6406	276869	155266
6407	276944	155241
6408	277073	155245
6409	277203	155251
6410	277319	155248
6411	277360	155204
6412	277400	155158
6413	277437	155112
6414	277471	155063
6415	277503	155014
6416	277538	154966
6417	277572	154917
6418	277604	154868
6419	277627	154813
6420	277653	154761
6421	277678	154707
6422	277707	154656
6423	277733	154603
6424	277762	154552
6425	277790	154500
6426	277818	154449
6427	277844	154396
6428	277875	154346
6429	277908	154297
6430	277938	154247
6431	277967	154196
6432	278002	154148
6433	278036	154099
6434	278075	154054
6435	278113	154008
6436	278154	153963
6437	278196	153919
6438	278236	153874
6439	278272	153827
6440	278298	153775
6441	278421	153775
6442	278572	153792
6443	278705	153798
6444	278827	153798
6445	278875	153758
6446	278923	153717
6447	278976	153679
6448	279015	153633
6449	279053	153587
6450	279092	153542
6451	279132	153497
6452	279172	153451
6453	279209	153405
6454	279244	153357
6455	279284	153312
6456	279322	153266
6457	279362	153221
6458	279397	153173
6459	279434	153126
6460	279467	153077
6461	279507	153032
6462	279564	152996
6463	279603	152951
6464	279642	152905
6465	279681	152860
6466	279722	152815
6467	279762	152770
6468	280306	153000
6469	280446	153010
6470	280585	153018
6471	280717	153023
6472	280774	152988
6473	280834	152953
6474	280883	152913
6475	280931	152872
6476	280966	152824
6477	281005	152778
6478	281044	152732
6479	281080	152685
6480	281117	152639
6481	281156	152593
6482	281196	152547
6483	281234	152501
6484	281268	152452
6485	281304	152405
6486	281342	152359
6487	281374	152310
6488	281417	152266
6489	281462	152223
6490	281503	152179
6491	281543	152133
6492	281582	152088
6493	281621	152042
6494	281662	151998
6495	281798	152004
6496	281950	152019
6497	282098	152032
6498	282224	152033
6499	282279	151996
6500	282331	151957
6501	282387	151921
6502	282435	151880
6503	282470	151832
6504	282497	151780
6505	282535	151733
6506	282576	151688
6507	282607	151638
6508	282646	151592
6509	282685	151547
6510	282720	151499
6511	282752	151449
6512	282793	151404
6513	282829	151357
6514	282863	151309
6515	282902	151263
6516	282935	151214
6517	282976	151169
6518	283010	151121
6519	283040	151070
6520	283079	151024
6521	283118	150979
6522	283156	150932
6523	283243	150912
6524	283392	150925
6525	283532	150933
6526	283681	150946
6527	283728	150904
6528	283779	150865
6529	283832	150826
6530	283882	150786
6531	283921	150740
6532	283959	150694
6533	284000	150649
6534	284041	150605
6535	284079	150558
6536	284108	150507
6537	284136	150456
6538	284163	150403
6539	284193	150353
6540	284222	150302
6541	284245	150247
6542	284278	150198
6543	284309	150148
6544	284347	150102
6545	284393	150060
6546	284434	150015
6547	284473	149969
6548	284507	149921
6549	284548	149876
6550	284588	149831
6551	284629	149786
6552	284738	149777
6553	284867	149779
6554	284996	149780
6555	285103	149770
6556	285137	149722
6557	285174	149675
6558	285213	149629
6559	285249	149581
6560	285287	149535
6561	285328	149490
6562	285367	149444
6563	285398	149394
6564	285423	149342
6565	285447	149288
6566	285474	149236
6567	285503	149185
6568	285529	149132
6569	285552	149078
6570	285582	149027
6571	285610	148976
6572	285641	148926
6573	285669	148875
6574	285699	148824
6575	285728	148773
6576	285754	148720
6577	285790	148673
6578	285826	148626
6579	285863	148579
6580	285902	148533
6581	285949	148491
6582	285989	148446
6583	286028	148401
6584	286067	148355
6585	286182	148349
6586	286311	148350
6587	286441	148351
6588	286532	148332
6589	286570	148286
6590	286608	148239
6591	286638	148189
6592	286676	148142
6593	286713	148096
6594	286744	148046
6595	286772	147995
6596	286801	147944
6597	286829	147892
6598	286857	147840
6599	286884	147789
6600	286912	147737
6601	286937	147684
6602	286969	147634
6603	286999	147584
6604	287025	147532
6605	287052	147480
6606	287080	147428
6607	287111	147379
6608	287151	147334
6609	287191	147288
6610	287231	147243
6611	287271	147198
6612	287312	147153
6613	287353	147108
6614	287397	147065
6615	287426	147015
6616	287454	146963
6617	287480	146911
6618	287937	147079
