iter	RMSE
3222	9144.311361
3223	9144.138093
3224	9140.790817
3225	9139.101527
3226	9137.335582
3227	9135.280306
3228	9131.942065
3229	9130.202727
3230	9126.541442
3231	9125.133456
3232	9122.991234
3233	9121.45477
3234	9116.972741
3235	9116.256835
3236	9116.203757
3237	9115.287448
3238	9114.756674
3239	9112.652827
3240	9110.512663
3241	9110.470478
3242	9109.124338
3243	9103.280254
3244	9101.912702
3245	9099.453497
3246	9099.249816
3247	9097.590538
3248	9094.789102
3249	9092.982846
3250	9089.89646
3251	9089.798006
3252	9088.159227
3253	9087.091805
3254	9085.13948
3255	9085.015532
3256	9082.088187
3257	9081.194888
3258	9080.159472
3259	9078.614182
3260	9077.230864
3261	9074.667414
3262	9073.933498
3263	9071.58906
3264	9069.917405
3265	9068.247394
3266	9067.733817
3267	9065.293512
3268	9062.774592
3269	9061.64427
3270	9060.561643
3271	9060.467937
3272	9060.374489
3273	9058.315753
3274	9055.185508
3275	9052.741852
3276	9051.82387
3277	9051.668972
3278	9048.083027
3279	9043.614853
3280	9042.081708
3281	9040.796706
3282	9038.508221
3283	9036.336272
3284	9034.027491
3285	9030.165641
3286	9028.667272
3287	9026.805583
3288	9024.867019
3289	9024.801902
3290	9021.581913
3291	9019.774169
3292	9017.120672
3293	9015.106189
3294	9012.695467
3295	9010.415691
3296	9007.975646
3297	9006.702535
3298	9005.041622
3299	9000.395174
3300	8997.115717
3301	8995.731435
3302	8993.443531
3303	8993.347891
3304	8990.206197
3305	8989.127443
3306	8987.562611
3307	8982.788621
3308	8982.670238
3309	8978.57616
3310	8977.602374
3311	8977.551794
3312	8977.274305
3313	8976.390634
3314	8973.681311
3315	8971.816894
3316	8970.965316
3317	8968.388219
3318	8965.661
3319	8964.70586
3320	8962.803599
3321	8960.179231
3322	8958.150517
3323	8955.607978
3324	8953.792061
3325	8952.920535
3326	8948.48336
3327	8947.488661
3328	8941.571359
3329	8939.961401
3330	8939.585172
3331	8938.924773
3332	8938.381854
3333	8936.661739
3334	8932.233074
3335	8932.203021
3336	8930.992984
3337	8928.117079
3338	8924.780676
3339	8920.886205
3340	8918.360357
3341	8915.845755
3342	8915.740593
3343	8914.636194
3344	8911.694902
3345	8911.046357
3346	8910.099477
3347	8910.024681
3348	8908.409447
3349	8906.087832
3350	8906.001293
3351	8905.184954
3352	8902.962277
3353	8902.894552
3354	8900.343347
3355	8898.281012
3356	8897.585647
3357	8895.570433
3358	8892.598323
3359	8887.062168
3360	8884.456094
3361	8880.873912
3362	8878.775216
3363	8875.892831
3364	8875.589349
3365	8874.829686
3366	8873.397847
3367	8873.344102
3368	8870.767021
3369	8868.357347
3370	8864.525417
3371	8863.673997
3372	8862.05063
3373	8859.280708
3374	8858.296258
3375	8856.552424
3376	8856.190986
3377	8855.268304
3378	8851.727168
3379	8850.433312
3380	8849.568292
3381	8848.348107
3382	8842.84476
3383	8840.087575
3384	8839.342594
3385	8839.054624
3386	8836.732915
3387	8832.763679
3388	8832.095083
3389	8831.096002
3390	8829.793828
3391	8827.394298
3392	8826.366967
3393	8825.938006
3394	8821.76857
3395	8820.003645
3396	8816.295407
3397	8812.871186
3398	8812.090816
3399	8810.809137
3400	8806.984044
3401	8805.052981
3402	8802.899247
3403	8800.534716
3404	8800.317311
3405	8799.122021
3406	8797.284571
3407	8796.140826
3408	8795.69383
3409	8794.648732
3410	8792.215639
3411	8791.614803
3412	8790.325442
3413	8789.244048
3414	8785.006891
3415	8783.465803
3416	8782.108661
3417	8779.996247
3418	8777.711613
3419	8775.447446
3420	8773.605787
3421	8770.180106
3422	8767.074112
3423	8765.198924
3424	8764.638163
3425	8762.928222
3426	8760.520345
3427	8757.478379
3428	8757.10454
3429	8755.754578
3430	8752.18997
3431	8746.905105
3432	8744.469088
3433	8743.357894
3434	8741.595193
3435	8740.8502
3436	8738.822541
3437	8736.498419
3438	8733.692063
3439	8732.044202
3440	8729.278217
3441	8726.164563
3442	8723.977058
3443	8721.724412
3444	8720.446455
3445	8717.685688
3446	8715.234438
3447	8711.80273
3448	8710.47492
3449	8709.16116
3450	8708.458987
3451	8705.697384
3452	8703.974569
3453	8701.330036
3454	8700.913417
3455	8700.804878
3456	8697.669483
3457	8695.328472
3458	8693.826667
3459	8690.712215
3460	8685.888964
3461	8685.842592
3462	8684.222991
3463	8682.277013
3464	8681.513201
3465	8678.966821
3466	8677.685526
3467	8676.522345
3468	8675.891899
3469	8674.195084
3470	8672.604751
3471	8671.754372
3472	8671.647767
3473	8670.250306
3474	8668.358819
3475	8667.724245
3476	8664.749959
3477	8663.614552
3478	8663.323665
3479	8663.041589
3480	8658.374191
3481	8658.287137
3482	8658.141237
3483	8656.410965
3484	8655.345597
3485	8653.805974
3486	8653.695552
3487	8651.092106
3488	8650.845056
3489	8647.148895
3490	8644.429755
3491	8644.106414
3492	8642.392472
3493	8640.855484
3494	8639.637153
3495	8639.442488
3496	8636.488221
3497	8636.076103
3498	8634.917057
3499	8633.582503
3500	8633.333521
3501	8631.655115
3502	8630.579463
3503	8628.195455
3504	8626.883725
3505	8624.876301
3506	8621.534314
3507	8621.056234
3508	8619.691743
3509	8619.577122
3510	8618.13585
3511	8615.421988
3512	8614.205904
3513	8613.71668
3514	8610.09613
3515	8607.408305
3516	8606.370172
3517	8602.579512
3518	8602.089447
3519	8600.431221
3520	8598.041572
3521	8595.923077
3522	8592.653103
3523	8590.252739
3524	8589.878246
3525	8586.525206
3526	8586.475596
3527	8584.636195
3528	8584.533046
3529	8582.817269
3530	8582.408211
3531	8581.638713
3532	8579.5777
3533	8578.522328
3534	8575.571618
3535	8575.088507
3536	8573.806424
3537	8572.819624
3538	8571.370623
3539	8567.009237
3540	8565.252932
3541	8564.225899
3542	8561.351196
3543	8557.07787
3544	8556.632142
3545	8553.052528
3546	8550.149881
3547	8548.29185
3548	8545.081229
3549	8544.263188
3550	8542.794083
3551	8540.611724
3552	8539.433696
3553	8539.317799
3554	8537.039069
3555	8536.727588
3556	8536.50408
3557	8536.174791
3558	8534.776514
3559	8532.341381
3560	8530.109019
3561	8525.474225
3562	8523.886328
3563	8521.732187
3564	8520.730881
3565	8518.065644
3566	8516.786377
3567	8513.911015
3568	8511.884214
3569	8509.983562
3570	8507.883895
3571	8507.196774
3572	8505.30651
3573	8504.704238
3574	8503.030334
3575	8501.421184
3576	8500.961855
3577	8498.730173
3578	8498.617993
3579	8497.372188
3580	8494.434613
3581	8493.971635
3582	8493.214758
3583	8491.167425
3584	8489.127676
3585	8487.849992
3586	8487.324722
3587	8486.575253
3588	8484.301386
3589	8482.29205
3590	8481.763494
3591	8480.447222
3592	8479.640371
3593	8477.844879
3594	8476.51057
3595	8474.230049
3596	8471.257457
3597	8470.112894
3598	8468.760139
3599	8467.705637
3600	8466.243534
3601	8463.021568
3602	8461.276547
3603	8458.867611
3604	8458.757192
3605	8456.172855
3606	8454.642755
3607	8451.855335
3608	8449.102333
3609	8448.314368
3610	8448.160969
3611	8445.55591
3612	8443.405228
3613	8441.197113
3614	8439.120741
3615	8437.056928
3616	8434.946994
3617	8434.124942
3618	8433.389947
3619	8430.993438
3620	8430.37913
3621	8428.568105
3622	8425.574728
3623	8425.087961
3624	8422.885131
3625	8421.906171
3626	8419.109534
3627	8418.721513
3628	8416.164136
3629	8413.811623
3630	8410.185301
3631	8407.858694
3632	8405.780596
3633	8403.155115
3634	8402.761575
3635	8402.447953
3636	8399.876272
3637	8399.476686
3638	8396.181186
3639	8394.534975
3640	8394.311431
3641	8391.762957
3642	8391.541706
3643	8388.61951
3644	8385.539811
3645	8385.468357
3646	8383.04383
3647	8381.723915
3648	8380.370826
3649	8379.515944
3650	8378.75677
3651	8374.838522
3652	8374.713773
3653	8373.769681
3654	8369.910556
3655	8368.484179
3656	8366.925117
3657	8365.450854
3658	8363.115635
3659	8362.415911
3660	8359.801791
3661	8357.078221
3662	8356.590639
3663	8355.788692
3664	8353.63933
3665	8352.185992
3666	8350.084497
3667	8349.807326
3668	8347.674057
3669	8346.454887
3670	8343.880349
3671	8343.247342
3672	8341.271076
3673	8340.913215
3674	8339.323696
3675	8338.591476
3676	8338.389912
3677	8337.458298
3678	8336.975913
3679	8335.176533
3680	8334.433281
3681	8333.986459
3682	8333.026554
3683	8331.744962
3684	8330.106765
3685	8327.743906
3686	8326.2924
3687	8323.616491
3688	8321.613817
3689	8320.52556
3690	8319.694723
3691	8318.662306
3692	8318.449858
3693	8316.014962
3694	8315.664554
3695	8313.613582
3696	8312.219623
3697	8309.835258
3698	8308.463779
3699	8306.551199
3700	8304.698277
3701	8302.336191
3702	8301.788923
3703	8301.098054
3704	8300.086
3705	8297.54397
3706	8294.774257
3707	8293.447724
3708	8291.95333
3709	8290.593778
3710	8288.750353
3711	8287.168499
3712	8285.998978
3713	8283.794171
3714	8279.216864
3715	8278.812938
3716	8278.429072
3717	8277.84201
3718	8275.092216
3719	8273.459584
3720	8272.003502
3721	8270.535582
3722	8270.287271
3723	8267.729826
3724	8266.026708
3725	8265.184859
3726	8264.447386
3727	8263.621042
3728	8262.521914
3729	8261.327382
3730	8259.295952
3731	8256.333984
3732	8253.567295
3733	8252.55922
3734	8250.895282
3735	8248.932053
3736	8246.731413
3737	8246.362837
3738	8244.982054
3739	8242.037689
3740	8241.402238
3741	8238.622707
3742	8236.857558
3743	8234.788427
3744	8234.665657
3745	8232.645608
3746	8232.527619
3747	8230.740583
3748	8228.246087
3749	8228.102108
3750	8225.569411
3751	8223.419942
3752	8221.346261
3753	8220.419609
3754	8219.103011
3755	8218.992273
3756	8218.857286
3757	8217.61976
3758	8216.114543
3759	8215.194685
3760	8214.821285
3761	8214.646928
3762	8211.939991
3763	8209.733634
3764	8208.57521
3765	8207.757446
3766	8206.913871
3767	8202.476274
3768	8201.188308
3769	8201.065799
3770	8199.38074
3771	8197.615943
3772	8197.395811
3773	8195.880505
3774	8194.481065
3775	8191.683635
3776	8189.332809
3777	8188.551876
3778	8185.904887
3779	8185.176771
3780	8182.188887
3781	8180.457901
3782	8179.466874
3783	8177.488154
3784	8176.207903
3785	8175.313483
3786	8171.291746
3787	8169.96064
3788	8168.265856
3789	8165.898156
3790	8165.676006
3791	8163.503956
3792	8161.778822
3793	8160.981267
3794	8159.896278
3795	8156.510484
3796	8155.244018
3797	8153.181397
3798	8152.8224
3799	8152.633386
3800	8151.990409
3801	8150.296575
3802	8148.608917
3803	8147.337399
3804	8146.380186
3805	8146.136104
3806	8144.214302
3807	8143.935355
3808	8142.856217
3809	8142.061738
3810	8140.831306
3811	8138.467932
3812	8136.488023
3813	8135.913328
3814	8132.496207
3815	8130.788333
3816	8128.798303
3817	8128.636879
3818	8126.326109
3819	8125.632108
3820	8123.219312
3821	8120.736011
3822	8119.315921
3823	8117.994105
3824	8117.831036
3825	8114.293319
3826	8114.034692
3827	8112.879003
3828	8111.301519
3829	8109.565739
3830	8107.131797
3831	8105.464835
3832	8104.205443
3833	8103.213948
3834	8101.617997
3835	8100.432303
3836	8100.268943
3837	8097.229347
3838	8097.164097
3839	8096.106677
3840	8092.360415
3841	8092.214716
3842	8091.96354
3843	8089.033669
3844	8088.588185
3845	8087.262903
3846	8085.257169
3847	8082.880556
3848	8080.051064
3849	8079.006353
3850	8076.971038
3851	8074.265296
3852	8072.680883
3853	8070.709312
3854	8069.521616
3855	8067.479661
3856	8066.061361
3857	8066.015031
3858	8064.219736
3859	8064.134924
3860	8063.504423
3861	8062.182166
3862	8061.549301
3863	8059.825198
3864	8058.945367
3865	8057.141408
3866	8056.365905
3867	8054.672647
3868	8053.934914
3869	8051.689578
3870	8048.86573
3871	8048.445022
3872	8048.229819
3873	8045.906925
3874	8043.861794
3875	8041.521615
3876	8039.875862
3877	8039.865015
3878	8036.193022
3879	8033.211881
3880	8032.074801
3881	8031.861769
3882	8030.265826
3883	8027.75813
3884	8025.038945
3885	8022.949348
3886	8019.891501
3887	8019.437661
3888	8019.122424
3889	8017.816449
3890	8017.30308
3891	8017.182826
3892	8016.520257
3893	8015.345763
3894	8015.221378
3895	8015.178366
3896	8013.768295
3897	8010.93284
3898	8008.880695
3899	8007.863762
3900	8005.254862
3901	8005.154079
3902	8003.12991
3903	8000.833103
3904	8000.739659
3905	8000.402737
3906	7998.933873
3907	7998.086179
3908	7995.984429
3909	7994.608545
3910	7993.301105
3911	7990.351304
3912	7987.527278
3913	7986.280161
3914	7985.345408
3915	7985.045661
3916	7983.16926
3917	7982.450846
3918	7980.642143
3919	7979.15687
3920	7978.220023
3921	7977.101009
3922	7976.809184
3923	7976.025051
3924	7974.680104
3925	7973.234672
3926	7971.628272
3927	7968.708422
3928	7965.742397
3929	7961.344022
3930	7958.747541
3931	7958.568792
3932	7954.645411
3933	7951.744955
3934	7949.392878
3935	7945.460245
3936	7945.15389
3937	7943.429853
3938	7940.359212
3939	7938.523954
3940	7936.359903
3941	7934.253098
3942	7933.363487
3943	7931.133722
3944	7929.608279
3945	7927.19113
3946	7924.693396
3947	7922.284493
3948	7920.492334
3949	7918.96843
3950	7918.522013
3951	7917.513574
3952	7915.779405
3953	7913.385132
3954	7913.260973
3955	7909.238654
3956	7908.99768
3957	7908.169777
3958	7905.749247
3959	7904.241083
3960	7902.483229
3961	7900.652593
3962	7899.720938
3963	7897.381415
3964	7895.687922
3965	7894.132197
3966	7893.691206
3967	7891.105968
3968	7890.6663
3969	7890.278382
3970	7888.939925
3971	7887.894616
3972	7886.109128
3973	7884.683506
3974	7884.320245
3975	7881.193379
3976	7879.945984
3977	7878.659532
3978	7873.117399
3979	7871.747408
3980	7870.336359
3981	7869.30052
3982	7868.200463
3983	7867.071281
3984	7864.443105
3985	7862.27147
3986	7859.766643
3987	7859.616538
3988	7857.945338
3989	7855.772057
3990	7855.640971
3991	7854.395026
3992	7854.043405
3993	7853.090147
3994	7851.965858
3995	7850.546708
3996	7847.520363
3997	7846.587203
3998	7844.608584
3999	7842.984078
4000	7842.920032
4001	7839.749084
4002	7839.116781
4003	7837.489766
4004	7837.057943
4005	7836.250018
4006	7835.89575
4007	7835.100383
4008	7834.420355
4009	7833.527648
4010	7832.612575
4011	7832.155443
4012	7831.097364
4013	7829.16263
4014	7827.648987
4015	7827.489943
4016	7825.084437
4017	7824.761519
4018	7822.963502
4019	7821.1168
4020	7820.243473
4021	7816.438483
4022	7815.193052
4023	7813.245199
4024	7812.405436
4025	7810.168839
4026	7809.33516
4027	7809.26511
4028	7805.765255
4029	7805.042615
4030	7802.316502
4031	7800.343111
4032	7798.857172
4033	7797.00363
4034	7796.406928
4035	7794.439248
4036	7790.154985
4037	7787.3163
4038	7783.684392
4039	7783.625565
4040	7783.141628
4041	7782.570497
4042	7780.71601
4043	7779.008995
4044	7777.584822
4045	7777.41929
4046	7775.438943
4047	7774.460392
4048	7770.253088
4049	7766.830383
4050	7766.478489
4051	7764.481109
4052	7764.020018
4053	7763.024816
4054	7761.411265
4055	7761.326323
4056	7760.173333
4057	7757.912911
4058	7756.634919
4059	7753.356464
4060	7752.820887
4061	7752.393209
4062	7752.098952
4063	7750.677269
4064	7749.282073
4065	7747.453073
4066	7746.37102
4067	7745.843527
4068	7744.107263
4069	7742.087304
4070	7740.420505
4071	7738.167383
4072	7736.026933
4073	7734.800014
4074	7732.645589
4075	7732.051258
4076	7731.74145
4077	7729.327233
4078	7727.853091
4079	7725.604727
4080	7725.3137
4081	7725.259364
4082	7724.414691
4083	7722.861266
4084	7722.512245
4085	7720.837729
4086	7719.478699
4087	7715.949548
4088	7715.39059
4089	7715.102348
4090	7714.723633
4091	7714.622721
4092	7713.130282
4093	7711.933156
4094	7711.896233
4095	7709.421831
4096	7708.621071
4097	7707.571633
4098	7704.096165
4099	7700.792877
4100	7699.314026
4101	7696.111787
4102	7694.471771
4103	7694.296381
4104	7692.07573
4105	7689.850803
4106	7689.06705
4107	7686.641228
4108	7686.162438
4109	7685.779553
4110	7684.649323
4111	7682.750733
4112	7680.699774
4113	7680.294855
4114	7676.564658
4115	7675.693024
4116	7674.513188
4117	7672.855316
4118	7671.517416
4119	7670.666148
4120	7667.511985
4121	7667.419715
4122	7667.363305
4123	7666.131906
4124	7664.363697
4125	7661.532887
4126	7659.862969
4127	7657.711651
4128	7657.276955
4129	7656.030464
4130	7655.103047
4131	7653.54048
4132	7652.245869
4133	7650.292555
4134	7649.929488
4135	7649.083363
4136	7648.70085
4137	7646.790295
4138	7646.561929
4139	7644.017939
4140	7643.365478
4141	7641.331526
4142	7640.86195
4143	7640.670407
4144	7639.38306
4145	7639.311713
4146	7638.856667
4147	7636.137758
4148	7633.795408
4149	7632.422998
4150	7630.697934
4151	7627.357418
4152	7625.806787
4153	7624.090568
4154	7621.046741
4155	7620.479287
4156	7620.261011
4157	7619.704606
4158	7618.242008
4159	7615.45323
4160	7612.199358
4161	7610.025007
4162	7609.862671
4163	7607.729722
4164	7606.795307
4165	7603.57611
4166	7600.398958
4167	7599.456152
4168	7597.607806
4169	7595.45025
4170	7595.090889
4171	7593.05455
4172	7590.838303
4173	7589.935011
4174	7587.042157
4175	7585.105428
4176	7584.325807
4177	7582.12077
4178	7581.896086
4179	7581.465219
4180	7581.297577
4181	7580.391692
4182	7579.239967
4183	7576.191498
4184	7575.582426
4185	7574.238516
4186	7573.620965
4187	7570.855031
4188	7567.173854
4189	7565.315631
4190	7564.753347
4191	7563.882913
4192	7561.333735
4193	7559.921642
4194	7557.586781
4195	7556.403276
4196	7555.156834
4197	7552.537817
4198	7551.109052
4199	7550.884834
4200	7550.097382
4201	7549.742469
4202	7548.108852
4203	7547.60057
4204	7546.606819
4205	7546.258572
4206	7545.157001
4207	7543.839369
4208	7543.081892
4209	7541.833041
4210	7540.618981
4211	7538.777089
4212	7538.091817
4213	7536.698506
4214	7535.328914
4215	7533.682489
4216	7532.888677
4217	7531.678269
4218	7530.836377
4219	7530.370119
4220	7529.544034
4221	7524.760933
4222	7524.183819
4223	7523.69104
4224	7522.841743
4225	7521.035215
4226	7517.988205
4227	7517.90767
4228	7517.367185
4229	7515.11374
4230	7514.123977
4231	7513.297144
4232	7512.375719
4233	7509.82625
4234	7509.238058
4235	7509.049409
4236	7508.884127
4237	7506.99271
4238	7506.829613
4239	7506.667073
4240	7505.659001
4241	7504.138119
4242	7504.07695
4243	7501.920077
4244	7500.117959
4245	7499.686396
4246	7498.990643
4247	7498.775663
4248	7496.630701
4249	7495.389042
4250	7494.872777
4251	7494.270047
4252	7493.338544
4253	7491.996059
4254	7490.082316
4255	7487.226149
4256	7485.945669
4257	7485.315078
4258	7482.679362
4259	7481.252034
4260	7480.438945
4261	7477.978126
4262	7477.790108
4263	7477.410143
4264	7476.767696
4265	7475.120988
4266	7474.018071
4267	7473.672047
4268	7472.657215
4269	7471.375761
4270	7470.296769
4271	7469.523214
4272	7468.868401
4273	7466.328199
4274	7465.118376
4275	7465.026257
4276	7464.258652
4277	7462.722238
4278	7461.028364
4279	7459.776178
4280	7459.135901
4281	7456.776799
4282	7456.234343
4283	7453.532025
4284	7453.177086
4285	7451.052443
4286	7446.987551
4287	7446.428653
4288	7445.614028
4289	7443.87357
4290	7442.766588
4291	7440.499252
4292	7438.834827
4293	7436.364426
4294	7435.519464
4295	7432.391617
4296	7431.886488
4297	7430.844894
4298	7429.882955
4299	7427.925303
4300	7427.36613
4301	7425.830175
4302	7424.385116
4303	7424.350686
4304	7424.264295
4305	7421.039352
4306	7418.480196
4307	7417.438521
4308	7417.365892
4309	7416.874987
4310	7416.622578
4311	7413.326059
4312	7412.228778
4313	7411.562038
4314	7408.623887
4315	7407.931993
4316	7406.819533
4317	7405.805053
4318	7405.272701
4319	7403.891357
4320	7403.223178
4321	7402.554384
4322	7401.14489
4323	7400.857771
4324	7398.490313
4325	7396.900873
4326	7395.985985
4327	7395.199573
4328	7393.580782
4329	7390.652832
4330	7389.099953
4331	7389.03877
4332	7388.751418
4333	7387.43797
4334	7384.967567
4335	7384.520738
4336	7384.151468
4337	7383.691547
4338	7383.465015
4339	7382.569404
4340	7380.179793
4341	7378.383519
4342	7377.540311
4343	7376.816093
4344	7375.376659
4345	7374.070782
4346	7373.151504
4347	7371.752388
4348	7370.95539
4349	7370.654434
4350	7368.585135
4351	7367.417944
4352	7367.10708
4353	7364.781496
4354	7362.932247
4355	7361.85566
4356	7361.743863
4357	7361.379464
4358	7360.541152
4359	7359.068249
4360	7358.255918
4361	7357.838944
4362	7356.589958
4363	7354.489043
4364	7354.265382
4365	7353.486421
4366	7351.469847
4367	7351.122027
4368	7351.02703
4369	7349.553083
4370	7345.856115
4371	7345.610477
4372	7345.545959
4373	7344.260513
4374	7342.931587
4375	7341.931689
4376	7340.244128
4377	7338.943697
4378	7338.708354
4379	7338.416316
4380	7336.344735
4381	7334.077241
4382	7331.818669
4383	7330.456365
4384	7327.917951
4385	7327.516451
4386	7326.728274
4387	7323.852123
4388	7321.541981
4389	7318.100426
4390	7316.811223
4391	7315.21089
4392	7314.520741
4393	7312.872541
4394	7311.36393
4395	7310.722066
4396	7308.487966
4397	7307.97007
4398	7306.990104
4399	7303.909762
4400	7303.853204
4401	7302.670385
4402	7302.370172
4403	7300.606634
4404	7300.393792
4405	7298.501716
4406	7298.284739
4407	7296.711106
4408	7296.223165
4409	7295.184142
4410	7295.021966
4411	7294.416186
4412	7293.812301
4413	7292.377536
4414	7291.142143
4415	7290.957437
4416	7290.925856
4417	7290.483007
4418	7290.399363
4419	7290.162744
4420	7287.893078
4421	7287.761099
4422	7287.714785
4423	7286.0713
4424	7285.300676
4425	7284.866842
4426	7283.707059
4427	7283.35708
4428	7282.585113
4429	7281.595906
4430	7281.139741
4431	7280.459574
4432	7280.056081
4433	7279.375907
4434	7276.584578
4435	7274.63461
4436	7271.810183
4437	7271.769607
4438	7270.6852
4439	7269.729731
4440	7269.359001
4441	7268.494238
4442	7266.520467
4443	7264.555316
4444	7263.843687
4445	7261.786752
4446	7261.278906
4447	7259.819388
4448	7258.42268
4449	7255.53007
4450	7254.45947
4451	7252.651271
4452	7251.165663
4453	7249.870171
4454	7248.822096
4455	7247.122476
4456	7246.257192
4457	7246.013002
4458	7245.46309
4459	7243.027407
4460	7242.283242
4461	7241.336786
4462	7241.131048
4463	7239.971846
4464	7238.414716
4465	7237.637526
4466	7237.351905
4467	7234.791096
4468	7234.706622
4469	7234.661
4470	7232.464379
4471	7232.032948
4472	7231.554036
4473	7229.748726
4474	7228.845511
4475	7226.838116
4476	7226.699118
4477	7226.328926
4478	7223.35891
4479	7221.944048
4480	7220.7427
4481	7220.145539
4482	7218.970575
4483	7217.589461
4484	7216.076573
4485	7215.939496
4486	7215.571087
4487	7215.373053
4488	7214.745984
4489	7211.507847
4490	7210.360801
4491	7207.406757
4492	7206.473352
4493	7206.043063
4494	7205.016861
4495	7204.673663
4496	7204.280978
4497	7203.937732
4498	7203.908216
4499	7202.795588
4500	7201.94184
4501	7201.472018
4502	7199.903491
4503	7199.833937
4504	7198.557777
4505	7198.191494
4506	7194.873006
4507	7193.753929
4508	7190.696197
4509	7190.498848
4510	7189.351243
4511	7188.804497
4512	7186.94282
4513	7186.678278
4514	7186.501255
4515	7185.014367
4516	7182.588741
4517	7181.693586
4518	7179.36929
4519	7179.058121
4520	7178.322703
4521	7178.109207
4522	7175.701207
4523	7174.981966
4524	7174.823488
4525	7173.845361
4526	7172.557862
4527	7171.522887
4528	7171.131389
4529	7170.750825
4530	7169.561733
4531	7168.586457
4532	7167.800382
4533	7165.998447
4534	7163.478758
4535	7161.864792
4536	7161.277782
4537	7160.067465
4538	7159.012552
4539	7158.796547
4540	7158.612681
4541	7156.894755
4542	7155.785645
4543	7155.309925
4544	7154.973539
4545	7154.802474
4546	7154.683914
4547	7154.008514
4548	7152.780536
4549	7152.365865
4550	7150.914043
4551	7149.771987
4552	7149.037391
4553	7148.628346
4554	7147.487779
4555	7146.988433
4556	7145.689498
4557	7144.368026
4558	7143.981876
4559	7143.09209
4560	7142.220423
4561	7141.508498
4562	7140.999333
4563	7139.879765
4564	7139.372096
4565	7138.655804
4566	7138.569467
4567	7137.447994
4568	7137.122696
4569	7136.006131
4570	7135.226894
4571	7134.062598
4572	7132.118308
4573	7130.678291
4574	7130.226672
4575	7128.543881
4576	7127.133583
4577	7126.742958
4578	7126.268299
4579	7125.297719
4580	7125.09866
4581	7124.283896
4582	7124.203155
4583	7123.605124
4584	7123.091853
4585	7121.333739
4586	7120.954174
4587	7119.637773
4588	7118.039573
4589	7117.132029
4590	7115.990544
4591	7115.808624
4592	7115.014753
4593	7114.105323
4594	7111.854051
4595	7110.663257
4596	7109.62381
4597	7108.728063
4598	7108.292222
4599	7108.263433
4600	7107.70245
4601	7107.620044
4602	7107.426054
4603	7106.075368
4604	7104.889783
4605	7104.785465
4606	7102.362775
4607	7101.208589
4608	7099.551103
4609	7098.990372
4610	7097.140079
4611	7095.975651
4612	7095.218832
4613	7094.573844
4614	7092.398272
4615	7091.344212
4616	7088.437367
4617	7086.177398
4618	7085.228244
4619	7084.386447
4620	7082.006513
4621	7081.128176
4622	7079.647546
4623	7077.268215
4624	7075.168991
4625	7072.676198
4626	7070.919639
4627	7069.969748
4628	7067.295795
4629	7065.692122
4630	7065.31911
4631	7064.294903
4632	7063.607263
4633	7063.359295
4634	7063.003589
4635	7062.524765
4636	7062.097824
4637	7060.925291
4638	7058.775121
4639	7056.384215
4640	7055.273129
4641	7054.892424
4642	7054.630726
4643	7054.589132
4644	7053.46237
4645	7052.724552
4646	7051.468425
4647	7049.571242
4648	7049.520951
4649	7048.511903
4650	7045.945423
4651	7044.277848
4652	7042.862092
4653	7040.487742
4654	7039.308738
4655	7037.175852
4656	7035.254253
4657	7035.181618
4658	7035.078026
4659	7035.04198
4660	7033.011516
4661	7030.299676
4662	7029.491783
4663	7028.3683
4664	7025.50492
4665	7024.793995
4666	7023.455847
4667	7021.838475
4668	7020.714559
4669	7019.257441
4670	7017.274529
4671	7013.60109
4672	7010.19624
4673	7009.913204
4674	7009.876358
4675	7009.805048
4676	7007.224683
4677	7006.263143
4678	7006.037173
4679	7004.817292
4680	7003.848959
4681	7002.853502
4682	7001.729588
4683	7001.371764
4684	7000.648123
4685	6999.665742
4686	6998.966822
4687	6997.972857
4688	6996.458478
4689	6995.02482
4690	6993.669593
4691	6991.536885
4692	6990.217758
4693	6989.767346
4694	6988.141434
4695	6986.660275
4696	6986.287607
4697	6985.112984
4698	6983.292509
4699	6983.035678
4700	6982.858706
4701	6981.794576
4702	6981.739807
4703	6981.411893
4704	6980.323491
4705	6978.803952
4706	6977.52577
4707	6976.001565
4708	6974.185588
4709	6973.767633
4710	6973.395315
4711	6972.281986
4712	6971.003151
4713	6969.55024
4714	6969.483657
4715	6968.744434
4716	6968.433173
4717	6967.390389
4718	6965.832149
4719	6965.046036
4720	6964.361204
4721	6963.075932
4722	6961.337055
4723	6959.509916
4724	6959.159082
4725	6958.130351
4726	6954.659043
4727	6953.960062
4728	6953.126005
4729	6951.613344
4730	6950.178206
4731	6949.339038
4732	6948.4511
4733	6948.013866
4734	6947.683103
4735	6946.232621
4736	6944.777263
4737	6942.803285
4738	6941.977541
4739	6940.058781
4740	6936.433884
4741	6933.555766
4742	6932.371815
4743	6930.357766
4744	6929.895499
4745	6928.600201
4746	6925.848156
4747	6925.344368
4748	6923.911534
4749	6921.40683
4750	6920.330808
4751	6918.05071
4752	6916.810182
4753	6915.972842
4754	6914.940449
4755	6913.82803
4756	6913.739315
4757	6913.073245
4758	6912.165594
4759	6909.952949
4760	6909.510764
4761	6907.717991
4762	6905.8869
4763	6904.690234
4764	6903.247746
4765	6901.856073
4766	6900.255838
4767	6898.654065
4768	6898.603602
4769	6898.374221
4770	6897.790112
4771	6897.490054
4772	6896.280196
4773	6895.15967
4774	6893.058601
4775	6891.848851
4776	6889.371754
